id;key;French;Dutch;English;Portuguese;Swedish;Norwegian;Danish
2b41baf0044f0446ad4dd992855d8f6e;tours.price.notAvailable;Le prix n'est pas disponible;De prijs is niet beschikbaar;Price is not available;O preço não está disponível;Priset är inte tillgängligt;Prisen er ikke tilgjengelig;Prisen er ikke tilgængelig
25c0934b3983a83319597a647a33758d;tours.days;Jours;Dagen;Days;Dias;Dagar;Dager;Dage
94f3748844206bddaa768f82dbf713c6;tours.dates.from;du;van;from;de;från;fra;fra
2aa3f723e5f93c4e9224470632b4ba8f;tours.category.individual.label;De nouveaux horizons chaque jour;Elke dag nieuwe horizonten;New horizons every day;Novos horizontes todos os dias;Nya horisonter varje dag;Nye horisonter hver dag;Nye horisonter hver dag
80f6b1cdfc3a66048d5daed8ddda71c1;tours.category.individual.paragraph;Découvrez de nouveaux horizons à votre propre rythme et arrêtez-vous où vous le voulez, en solo ou avec un guide privé.;Ontdek een land écht, op je eigen tempo, en in het gezelschap van jouw keuze.;Discover new horizons at your own pace and stop wherever you want – on your own or with a private guide.;Descubra novos horizontes no seu próprio ritmo e pare onde quiser por conta própria ou com um guia particular.;Upptäck nya horisonter i din egen takt och stanna till var du vill - på egen hand eller med en privat guide.;Oppdag nye horisonter i ditt eget tempo og stopp hvor du vil – på egen hånd eller med en privat guide.;Opdag nye horisonter i dit eget tempo, og stop, hvor du vil - på egen hånd eller med en privat guide.
8e63850864cf4818c5d4fdd87de266bf;tours.category.group.label;Découvrez le monde à votre façon;Ontdek de wereld zoals jij het wilt.;Discover the world your way;Conheça o mundo do seu jeito;Upptäck världen på ditt sätt;Oppdag verden på din måte;Opdag verden på din måde
7469311024a7775524af6bacef3bff9e;tours.category.group.paragraph;Explorez le monde avec un petit groupe de voyageurs qui vous ressemblent, en compagnie de nos guides expérimentés.;Ga samen met anderen op ontdekking, onder leiding van onze deskundige reisleiders.;Explore the world together with a small group of like-minded travellers, accompanied by our knowledgeable tour guides.;Explore o mundo com um pequeno grupo de viajantes que têm interesses semelhantes, acompanhados pelos nossos experientes guias turísticos.;Utforska världen tillsammans med en liten grupp likasinnade resenärer, under ledning av våra kunniga reseledare.;Utforsk verden sammen med en liten gruppe av likesinnede, sammen med våre kunnskapsrike guider.;Udforsk verden sammen med en lille gruppe af ligesindede rejsende, ledsaget af vores vidende turguider.
0d5712bbe467d361edf72e3c7b195deb;tours.category.selfdrive.label;Flexibilité totale;Volledige flexibiliteit;Full Flexibility;Flexibilidade total;Full flexibilitet;Full fleksibilitet;Fuld fleksibilitet
05b4132dbeea9f9ab5c90c7de13bd2a3;tours.category.selfdrive.paragraph;Explorez une destination à votre propre rythme, vous arrêtant où vous voulez et pour le temps que vous voulez.;Verken een bestemming in je eigen tempo – en je kunt stoppen waar en zolang je maar wilt.;Exlore a destination at your own pace – stopping where you want and spending as long as you want there.;Explore um destino no seu próprio ritmo: pare onde quiser e pelo tempo que quiser.;Utforska en destination i din egen takt - stanna till var du vill och stanna så länge du vill.;Utforsk et reisemål i ditt eget tempo, stopp hvor du vil og bruk så lang tid du vil der.;Udforsk et rejsemål i dit eget tempo. Stop, hvor du vil, og brug så lang tid, som du vil.
1dfa4f6efd43e1a54762fa17d19f799e;homepage.categories.title;Explorez des lieux authentiques et vivez des expériences uniques dans nos nombreuses destinations.;Ontdek authentieke bestemmingen in verschillende continenten en beleef unieke ervaringen.;Explore authentic places and enjoy unique experiences in our diverse destinations;Explore lugares autênticos e desfrute de experiências únicas nos nossos vários destinos;Utforska autentiska platser och njut av unika upplevelser på våra olika destinationer;Utforsk autentiske steder og nyt unike opplevelser på de ulike reisemålene våre.;Udforsk autentiske steder og nyd unikke oplevelser på vores forskellige rejsemål
f6b3a5143f1f75c3982558ceb1c05151;homepage.categories.paragraph;Voyagez sans souci et profitez de chaque instant.;Zorgeloos ontdekken, dat is waar we voor gaan!;Travel hassle-free and enjoy every moment.;Viaje sem complicações e aproveite cada momento.;Res utan bekymmer och njut av varje ögonblick.;Reis uten bekymringer og nyt hvert øyeblikk.;Rejs uden besvær og nyd hvert øjeblik.
9cf9b0595d1c6b1cd4b9db43995e6fec;tours.category.individual.listTitle;Notre catalogue de circuits individuels;Onze catalogus met individuele rondreizen;Our Catalogue of Individual Tours;Nosso catálogo de tours individuais;Vår katalog med individuella utflykter;Vår katalog med individuelle rundreiser;Vores katalog over individuelle rundture
137412826e516720230dba4adfd9a792;tours.category.group.listTitle;Notre catalogue de circuits de groupe;Onze catalogus met groepsrondreizen;Our Catalogue of Group Tours;Nosso catálogo de tours em grupo;Vår katalog över utflykter i grupp;Vår gruppereisekatalog;Vores katalog over grupperundture
94e9eed1b9a460e8934d199fe232b57d;tours.category.selfdrive.listTitle;Notre catalogue de circuits Fly & Drive;Onze catalogus met selfdrive rondreizen;Our Catalogue of Self Drive Tours;Nosso catálogo de tours autoguiados;Vår katalog över utflykter där du kör på egen hand;Vår katalog med kjør-selv-turer;Vores katalog over kør-selv ture
32811e397a88a77453d31d0bd278f5b5;header.languageSwitcher.chooseYourLanguage;Sélectionnez votre langue;Selecteer je taal;Select your Language;Selecione o seu idioma;Välj ditt språk;Velg språk;Vælg sprog
4a2085b7c1069b5f8dab2f93132adbda;tours.dates.to;au;tot;to;a;till;til;Til
46bfb50986ba805e992b73652ce8eb7c;tours.dates.label;Départ possible du;Vertrek beschikbaar vanaf;Departure available from;Partida disponível a partir de;Avgång tillgänglig från;Avgang tilgjengelig fra;Afgang tilgængelig fra
d472afce0c04d4f1c5ef4765ff3ae9d8;tours.price.label;À partir de;Vanaf;Starting at;A partir de;Från och med;Starter i;Starter ved
53d903ea84b8250c0c623af304c26e62;tours.price.perTraveler;par voyageur;per reiziger;per traveller;por viajante;per resenär;per reisende;per rejsende
433b1da0ec32f2b7f913ad1e7f5454c9;tours.noMoreResults;Plus aucun résultat;Geen resultaten meer;No more results;Não há mais resultados;Inga fler resultat;Ingen flere resultater;Ikke flere resultater
5326b287ec6b79b7d523f00da38ede85;buttons.text.loadMore;Afficher d'autres résultats;Toon meer resultaten;Show more results;Mostrar mais resultados;Visa fler resultat;Vis flere resultater;Vis flere resultater
6dbc27d3efbf94448715150c81d4ec0d;footer.buttons.servicesAndContact;Services et contact;Service en contact;Services & contact;Serviços e contato;Tjänster och kontakt;Service og kontakt;Serviceydelser og kontakt
e172a9ed96620fd0f1b06b2b1d8d6003;footer.text.contactText;Du lundi au vendredi de 10h00 à 17h00;Maandag t/m vrijdag 10.00-17.00 uur;Monday to Friday 10:00 - 17:00;Segunda a sexta, das 10h às 17h;Måndag till fredag 10.00 - 17.00;Mandag til fredag kl. 10.00–17.00;Mandag til fredag kl. 10.00-17.00
6104735db6f8e6c8d3af3b9ea53e5b31;footer.buttons.tac;Conditions générales;Algemene Voorwaarden;Terms & conditions;Termos e condições;Villkor och bestämmelser;Vilkår og betingelser;Vilkår og betingelser
5b1ee25a2678e61dca135d06fb80259c;footer.buttons.packageHolidays;Voyages à forfait;Pakketreizen;Package holidays;Pacote de férias;Paketresor;Pakkereiser;Pakkeferier
9428bd24e565c4dc286f128dd358fdac;footer.buttons.cookiesPolicy;Politique en matière de cookies;Cookiesbeleid;Cookies Policy;Política de cookies;Policy för cookies;Retningslinjer for informasjonskapsler;Cookies-politik
36267490d56b959ff93a9e78291e23fa;footer.buttons.importantInformation;Informations importantes et conditions;Belangrijke informatie en voorwaarden;Important information and conditions;Informações importantes e condições;Viktig information och villkor;Viktig informasjon og betingelser;Vigtig information og betingelser
c7668140ffb659af65865c19e81d37c6;footer.buttons.privacyPolicy;Politique de confidentialité;Privacybeleid;Privacy Policy;Política de privacidade;Integritetspolicy;Personvernregler;Privatlivspolitik
ca4ca5fe5c30383c88ea3ce0595f9c4a;footer.buttons.standardForm;Formulaire standard;Standaardformulier;Standard Form;Formulário padrão;Standardformulär;Standardskjema;Standardformular
eb4c8a9d91055c2b15021e95dc574a1b;footer.text.copyright1;Nous faisons partie de TUI Group;Wij maken deel uit van TUI Group;We're part of TUI Group;Fazemos parte do Grupo TUI;Vi är en del av TUI Group;Vi er en del av TUI Group;Vi er en del af TUI Group
f7331300482102758b642ea9c3ad491d;footer.text.copyright2;©TUI Group, tous droits réservés. ©2004-2022 Multilingue, propulsé par www.giata.com pour le client no. 126174;©TUI Group, Alle rechten voorbehouden. ©2004-2022 Multilingual, powered by www.giata.com voor klant nr. 126174;©TUI Group, All rights reserved. ©2004-2022 Multilingual, powered by www.giata.com for client no. 126174;Grupo ©TUI, todos os direitos reservados. ©2004-2022 Multilíngue, distribuído por www.giata.com para o cliente nº 126174;©TUI Group, Alla rättigheter förbehållna. ©2004-2022 Multilingual, powered by www.giata.com för kund nr 126174;©TUI Group, Alle rettigheter forbeholdt. ©2004-2022 Multilingual, drevet av www.giata.com for kunde nr. 126174;©TUI Group, All rights reserved. ©2004-2022 Multilingual, powered by www.giata.com for client no. 126174
4fc62cfe181ebbd6b1ffaf2281cb9480;pages.cookies.h1;À propos de notre politique en matière de cookies;Over ons cookiebeleid;About our Cookie Policy;Sobre a nossa Política de cookies;Om vår policy för cookies;Om våre retningslinjer for informasjonskapsler;Om vores cookie-politik
8aa8cb0c22749c4306c7f20c7788a1a8;pages.cookies.section1.p1;Lorsque vous naviguez sur ce site web et utilisez des services connexes, TUI Group peut installer des cookies sur votre navigateur.;Tijdens het surfen op deze website en het gebruik van de bijbehorende diensten kan TUI Group cookies op je browser plaatsen.;While browsing this website and using the related services, TUI Group may set cookies on your browser;Ao navegar neste site e usar os serviços relacionados, o Grupo TUI Group pode definir cookies no seu navegador;När du surfar på den här webbplatsen och använder relaterade tjänster kan TUI Group placera cookies i din webbläsare.;Når du surfer på denne nettsiden og bruker de relaterte tjenestene, kan TUI Group sette informasjonskapsler i nettleseren din.;Når du browser på denne hjemmeside og bruger de relaterede tjenester, vil TUI Group muligvis tilføje cookies i din browser.
d98315b730995037c99e564671920c46;pages.cookies.section1.p2;Cela n'est possible que si les préférences de votre navigateur le permettent.;Dit is alleen mogelijk als je browservoorkeuren dit toestaan.;This is only possible if your browser preferences allow it.;Isso só é possível se as preferências do seu navegador permitirem.;Detta är endast möjligt om dina webbläsarinställningar tillåter det.;Dette er kun mulig hvis nettleserinnstillingene dine tillater det.;Dette er kun muligt, hvis dine browserindstillinger tillader det.
1b0f6bc6d5cfdc1849656dd4fd17fc65;pages.cookies.section1.p3;Les cookies sont de petits éléments de données qui sont placés sur votre disque dur lorsque vous accédez à une certaine partie du site web.;Cookies zijn kleine stukjes data die op je harde schijf worden geplaatst wanneer je een bepaald deel van de website bezoekt.;Cookies are small pieces of data that are placed on your hard disk when you access a certain part of the Website;Os cookies são pequenos pedaços de dados que são colocados em seu disco rígido quando você acessa uma determinada parte do site;Cookies är små bitar av data som placeras på din hårddisk när du får tillgång till en viss del av hemsidan;Informasjonskapsler er dataenheter som plasseres på harddisken din når du går inn på en bestemt del av nettsiden.;Cookies er små enheder af data, der anbringes på din harddisk, når du tilgår en bestemt del af hjemmesiden.
e542e4c0d7e456b8d459215c972332c6;pages.cookies.section1.p4;Les cookies permettent d'utiliser facilement les services proposés par TUI Group et fournissent automatiquement à TUI Group des informations lui permettant de comprendre quelles parties de son site web sont les plus populaires, où vont ses utilisateurs et combien de temps ils passent sur le site, et ce, dans le but d'améliorer l'expérience de navigation des utilisateurs et de personnaliser les services offerts. En outre, les cookies sont également utilisés pour fournir des publicités (y compris de la part de tiers) qui sont pertinentes pour l'utilisateur.;Cookies helpen om de door TUI Group aangeboden diensten gemakkelijk te gebruiken en TUI Group automatisch te voorzien van informatie. Zo kan de TUI Group begrijpen welke onderdelen van zijn website het populairst zijn, waar zijn gebruikers naartoe gaan en hoeveel tijd zij op de website doorbrengen. Met die informatie wil het de surfervaring van de gebruikers verbeteren, ook door de aangeboden diensten aan te passen. Bovendien worden cookies ook gebruikt om reclame (ook van derden) aan te bieden die relevant is voor de gebruiker.;Cookies help to easily use the services offered by TUI Group and to automatically provide TUI Group with information, allowing TUI Group to understand which parts of its website are most popular, where its users are going and how much time they spend on the Website, in order to improve the browsing experience of users, also through the customisation of the services offered. Furthermore, cookies are also used to provide advertising (including from third parties) that is relevant for the user.;Os cookies ajudam a utilizar os serviços oferecidos pelo Grupo TUI facilmente, e a fornecer informações automaticamente ao Grupo TUI, permitindo ao Grupo TUI entender quais partes de seu site são mais populares, para onde seus usuários estão indo e quanto tempo passam no site, a fim de melhorar a experiência de navegação deles, inclusive por meio da customização dos serviços oferecidos. Além disso, os cookies também são utilizados para fornecer publicidade (inclusive de terceiros) relevante para o usuário.;Cookies hjälper till att enkelt använda de tjänster som TUI Group erbjuder och att automatiskt förse TUI Group med information, så att TUI Group kan förstå vilka delar av dess hemsida som är mest populära, vart dess användare går och hur mycket tid de spenderar på hemsidan, för att förbättra användarnas surfupplevelse, även genom anpassning av de tjänster som erbjuds. Dessutom används cookies för att tillhandahålla reklam (inklusive från tredje part) som är relevant för användaren.;Informasjonskapsler gjør det enklere å bruke tjenestene som TUI Group tilbyr, og gir TUI Group automatisk informasjon som gjør det mulig for TUI Group å forstå hvilke deler av nettsiden som er mest populære, hvor brukerne går og hvor mye tid de bruker på nettsiden, for å forbedre brukernes opplevelse, blant annet ved å tilpasse tjenestene som tilbys. Informasjonskapsler brukes også til å levere reklame (også fra tredjeparter) som er relevant for brukeren.;Cookies gør det lettere at bruge de tjenester, der tilbydes af TUI Group, og giver automatisk TUI Group oplysninger, så TUI Group kan forstå, hvilke dele af hjemmesiden, der er mest populære, hvor brugerne navigerer hen, og hvor meget tid de bruger på hjemmesiden, for at forbedre brugernes browseroplevelse, også gennem tilpasning af de tilbudte tjenester. Desuden bruges cookies også til at levere reklamer (herunder fra tredjeparter), der er relevante for brugeren.
